Profundidad;Valor;Tipo;Pozo
6800;2;RT3_VPVS;LLANITO-121
6801;2;RT3_VPVS;LLANITO-121
6801;2;RT3_VPVS;LLANITO-121
6802;2;RT3_VPVS;LLANITO-121
6802;2;RT3_VPVS;LLANITO-121
6803;2;RT3_VPVS;LLANITO-121
6803;2;RT3_VPVS;LLANITO-121
6804;2;RT3_VPVS;LLANITO-121
6804;2;RT3_VPVS;LLANITO-121
6805;2;RT3_VPVS;LLANITO-121
6805;2;RT3_VPVS;LLANITO-121
6806;2;RT3_VPVS;LLANITO-121
6806;2;RT3_VPVS;LLANITO-121
6807;2;RT3_VPVS;LLANITO-121
6807;2;RT3_VPVS;LLANITO-121
6808;2;RT3_VPVS;LLANITO-121
6808;2;RT3_VPVS;LLANITO-121
6809;2;RT3_VPVS;LLANITO-121
6809;2;RT3_VPVS;LLANITO-121
6810;2;RT3_VPVS;LLANITO-121
6810;2;RT3_VPVS;LLANITO-121
6811;2;RT3_VPVS;LLANITO-121
6811;2;RT3_VPVS;LLANITO-121
6812;2;RT3_VPVS;LLANITO-121
6812;2;RT3_VPVS;LLANITO-121
6813;2;RT3_VPVS;LLANITO-121
6813;2;RT3_VPVS;LLANITO-121
6814;2;RT3_VPVS;LLANITO-121
6814;2;RT3_VPVS;LLANITO-121
6815;2;RT3_VPVS;LLANITO-121
6815;2;RT3_VPVS;LLANITO-121
6816;2;RT3_VPVS;LLANITO-121
6816;1;RT3_VPVS;LLANITO-121
6817;1;RT3_VPVS;LLANITO-121
6817;1;RT3_VPVS;LLANITO-121
6818;1;RT3_VPVS;LLANITO-121
6818;1;RT3_VPVS;LLANITO-121
6819;1;RT3_VPVS;LLANITO-121
6819;1;RT3_VPVS;LLANITO-121
6820;1;RT3_VPVS;LLANITO-121
6820;1;RT3_VPVS;LLANITO-121
6821;1;RT3_VPVS;LLANITO-121
6821;1;RT3_VPVS;LLANITO-121
6822;1;RT3_VPVS;LLANITO-121
6822;1;RT3_VPVS;LLANITO-121
6823;1;RT3_VPVS;LLANITO-121
6823;1;RT3_VPVS;LLANITO-121
6824;1;RT3_VPVS;LLANITO-121
6824;1;RT3_VPVS;LLANITO-121
6825;1;RT3_VPVS;LLANITO-121
6825;1;RT3_VPVS;LLANITO-121
6826;1;RT3_VPVS;LLANITO-121
6826;1;RT3_VPVS;LLANITO-121
6827;1;RT3_VPVS;LLANITO-121
6827;1;RT3_VPVS;LLANITO-121
6828;1;RT3_VPVS;LLANITO-121
6828;1;RT3_VPVS;LLANITO-121
6829;1;RT3_VPVS;LLANITO-121
6829;1;RT3_VPVS;LLANITO-121
6830;1;RT3_VPVS;LLANITO-121
6830;1;RT3_VPVS;LLANITO-121
6831;1;RT3_VPVS;LLANITO-121
6831;1;RT3_VPVS;LLANITO-121
6832;1;RT3_VPVS;LLANITO-121
6832;1;RT3_VPVS;LLANITO-121
6833;1;RT3_VPVS;LLANITO-121
6833;1;RT3_VPVS;LLANITO-121
6834;1;RT3_VPVS;LLANITO-121
6834;1;RT3_VPVS;LLANITO-121
6835;1;RT3_VPVS;LLANITO-121
6835;1;RT3_VPVS;LLANITO-121
6836;1;RT3_VPVS;LLANITO-121
6836;1;RT3_VPVS;LLANITO-121
6837;1;RT3_VPVS;LLANITO-121
6837;1;RT3_VPVS;LLANITO-121
6838;1;RT3_VPVS;LLANITO-121
6838;1;RT3_VPVS;LLANITO-121
6839;1;RT3_VPVS;LLANITO-121
6839;1;RT3_VPVS;LLANITO-121
6840;1;RT3_VPVS;LLANITO-121
6840;1;RT3_VPVS;LLANITO-121
6841;1;RT3_VPVS;LLANITO-121
6841;1;RT3_VPVS;LLANITO-121
6842;1;RT3_VPVS;LLANITO-121
6842;1;RT3_VPVS;LLANITO-121
6843;1;RT3_VPVS;LLANITO-121
6843;1;RT3_VPVS;LLANITO-121
6844;1;RT3_VPVS;LLANITO-121
6844;1;RT3_VPVS;LLANITO-121
6845;1;RT3_VPVS;LLANITO-121
6845;1;RT3_VPVS;LLANITO-121
6846;1;RT3_VPVS;LLANITO-121
6846;1;RT3_VPVS;LLANITO-121
6847;1;RT3_VPVS;LLANITO-121
6847;1;RT3_VPVS;LLANITO-121
6848;1;RT3_VPVS;LLANITO-121
6848;1;RT3_VPVS;LLANITO-121
6849;1;RT3_VPVS;LLANITO-121
6849;1;RT3_VPVS;LLANITO-121
6850;1;RT3_VPVS;LLANITO-121
6850;1;RT3_VPVS;LLANITO-121
6851;1;RT3_VPVS;LLANITO-121
6851;1;RT3_VPVS;LLANITO-121
6852;1;RT3_VPVS;LLANITO-121
6852;1;RT3_VPVS;LLANITO-121
6853;1;RT3_VPVS;LLANITO-121
6853;1;RT3_VPVS;LLANITO-121
6854;1;RT3_VPVS;LLANITO-121
6854;1;RT3_VPVS;LLANITO-121
6855;1;RT3_VPVS;LLANITO-121
6855;1;RT3_VPVS;LLANITO-121
6856;1;RT3_VPVS;LLANITO-121
6856;1;RT3_VPVS;LLANITO-121
6857;1;RT3_VPVS;LLANITO-121
6857;1;RT3_VPVS;LLANITO-121
6858;1;RT3_VPVS;LLANITO-121
6858;1;RT3_VPVS;LLANITO-121
6859;1;RT3_VPVS;LLANITO-121
6859;1;RT3_VPVS;LLANITO-121
6860;1;RT3_VPVS;LLANITO-121
6860;1;RT3_VPVS;LLANITO-121
6861;1;RT3_VPVS;LLANITO-121
6861;1;RT3_VPVS;LLANITO-121
6862;1;RT3_VPVS;LLANITO-121
6862;1;RT3_VPVS;LLANITO-121
6863;1;RT3_VPVS;LLANITO-121
6863;1;RT3_VPVS;LLANITO-121
6864;1;RT3_VPVS;LLANITO-121
6864;1;RT3_VPVS;LLANITO-121
6865;1;RT3_VPVS;LLANITO-121
6865;1;RT3_VPVS;LLANITO-121
6866;1;RT3_VPVS;LLANITO-121
6866;1;RT3_VPVS;LLANITO-121
6867;1;RT3_VPVS;LLANITO-121
6867;1;RT3_VPVS;LLANITO-121
6868;1;RT3_VPVS;LLANITO-121
6868;1;RT3_VPVS;LLANITO-121
6869;1;RT3_VPVS;LLANITO-121
6869;1;RT3_VPVS;LLANITO-121
6870;1;RT3_VPVS;LLANITO-121
6870;1;RT3_VPVS;LLANITO-121
6871;1;RT3_VPVS;LLANITO-121
6871;1;RT3_VPVS;LLANITO-121
6872;1;RT3_VPVS;LLANITO-121
6872;1;RT3_VPVS;LLANITO-121
6873;1;RT3_VPVS;LLANITO-121
6873;1;RT3_VPVS;LLANITO-121
6874;1;RT3_VPVS;LLANITO-121
6874;1;RT3_VPVS;LLANITO-121
6875;1;RT3_VPVS;LLANITO-121
6875;1;RT3_VPVS;LLANITO-121
6876;1;RT3_VPVS;LLANITO-121
6876;1;RT3_VPVS;LLANITO-121
6877;1;RT3_VPVS;LLANITO-121
6877;1;RT3_VPVS;LLANITO-121
6878;1;RT3_VPVS;LLANITO-121
6878;1;RT3_VPVS;LLANITO-121
6879;1;RT3_VPVS;LLANITO-121
6879;1;RT3_VPVS;LLANITO-121
6880;1;RT3_VPVS;LLANITO-121
6880;1;RT3_VPVS;LLANITO-121
6881;1;RT3_VPVS;LLANITO-121
6881;1;RT3_VPVS;LLANITO-121
6882;1;RT3_VPVS;LLANITO-121
6882;1;RT3_VPVS;LLANITO-121
6883;1;RT3_VPVS;LLANITO-121
6883;1;RT3_VPVS;LLANITO-121
6884;1;RT3_VPVS;LLANITO-121
6884;1;RT3_VPVS;LLANITO-121
6885;1;RT3_VPVS;LLANITO-121
6885;1;RT3_VPVS;LLANITO-121
6886;1;RT3_VPVS;LLANITO-121
6886;1;RT3_VPVS;LLANITO-121
6887;1;RT3_VPVS;LLANITO-121
6887;1;RT3_VPVS;LLANITO-121
6888;1;RT3_VPVS;LLANITO-121
6888;1;RT3_VPVS;LLANITO-121
6889;1;RT3_VPVS;LLANITO-121
6889;1;RT3_VPVS;LLANITO-121
6890;1;RT3_VPVS;LLANITO-121
6890;1;RT3_VPVS;LLANITO-121
6891;1;RT3_VPVS;LLANITO-121
6891;1;RT3_VPVS;LLANITO-121
6892;1;RT3_VPVS;LLANITO-121
6892;1;RT3_VPVS;LLANITO-121
6893;1;RT3_VPVS;LLANITO-121
6893;1;RT3_VPVS;LLANITO-121
6894;1;RT3_VPVS;LLANITO-121
6894;1;RT3_VPVS;LLANITO-121
6895;1;RT3_VPVS;LLANITO-121
6895;1;RT3_VPVS;LLANITO-121
6896;1;RT3_VPVS;LLANITO-121
6896;1;RT3_VPVS;LLANITO-121
6897;1;RT3_VPVS;LLANITO-121
6897;1;RT3_VPVS;LLANITO-121
6898;1;RT3_VPVS;LLANITO-121
6898;1;RT3_VPVS;LLANITO-121
6899;1;RT3_VPVS;LLANITO-121
6899;1;RT3_VPVS;LLANITO-121
6900;1;RT3_VPVS;LLANITO-121
6900;1;RT3_VPVS;LLANITO-121
6901;1;RT3_VPVS;LLANITO-121
6901;1;RT3_VPVS;LLANITO-121
6902;1;RT3_VPVS;LLANITO-121
6902;1;RT3_VPVS;LLANITO-121
6903;1;RT3_VPVS;LLANITO-121
6903;1;RT3_VPVS;LLANITO-121
6904;1;RT3_VPVS;LLANITO-121
6904;1;RT3_VPVS;LLANITO-121
6905;1;RT3_VPVS;LLANITO-121
6905;1;RT3_VPVS;LLANITO-121
6906;1;RT3_VPVS;LLANITO-121
6906;1;RT3_VPVS;LLANITO-121
6907;1;RT3_VPVS;LLANITO-121
6907;1;RT3_VPVS;LLANITO-121
6908;1;RT3_VPVS;LLANITO-121
6908;1;RT3_VPVS;LLANITO-121
6909;1;RT3_VPVS;LLANITO-121
6909;1;RT3_VPVS;LLANITO-121
6910;1;RT3_VPVS;LLANITO-121
6910;1;RT3_VPVS;LLANITO-121
6911;1;RT3_VPVS;LLANITO-121
6911;1;RT3_VPVS;LLANITO-121
6912;1;RT3_VPVS;LLANITO-121
6912;1;RT3_VPVS;LLANITO-121
6913;1;RT3_VPVS;LLANITO-121
6913;1;RT3_VPVS;LLANITO-121
6914;1;RT3_VPVS;LLANITO-121
6914;1;RT3_VPVS;LLANITO-121
6915;2;RT3_VPVS;LLANITO-121
6915;2;RT3_VPVS;LLANITO-121
6916;2;RT3_VPVS;LLANITO-121
6916;2;RT3_VPVS;LLANITO-121
6917;2;RT3_VPVS;LLANITO-121
6917;2;RT3_VPVS;LLANITO-121
6918;2;RT3_VPVS;LLANITO-121
6918;2;RT3_VPVS;LLANITO-121
6919;2;RT3_VPVS;LLANITO-121
6919;2;RT3_VPVS;LLANITO-121
6920;2;RT3_VPVS;LLANITO-121
6920;2;RT3_VPVS;LLANITO-121
6921;2;RT3_VPVS;LLANITO-121
6921;2;RT3_VPVS;LLANITO-121
6922;2;RT3_VPVS;LLANITO-121
6922;2;RT3_VPVS;LLANITO-121
6923;2;RT3_VPVS;LLANITO-121
6923;2;RT3_VPVS;LLANITO-121
6924;2;RT3_VPVS;LLANITO-121
6924;1;RT3_VPVS;LLANITO-121
6925;1;RT3_VPVS;LLANITO-121
6925;1;RT3_VPVS;LLANITO-121
6926;1;RT3_VPVS;LLANITO-121
6926;1;RT3_VPVS;LLANITO-121
6927;1;RT3_VPVS;LLANITO-121
6927;1;RT3_VPVS;LLANITO-121
6928;1;RT3_VPVS;LLANITO-121
6928;1;RT3_VPVS;LLANITO-121
6929;1;RT3_VPVS;LLANITO-121
6929;1;RT3_VPVS;LLANITO-121
6930;1;RT3_VPVS;LLANITO-121
6930;1;RT3_VPVS;LLANITO-121
6931;1;RT3_VPVS;LLANITO-121
6931;1;RT3_VPVS;LLANITO-121
6932;1;RT3_VPVS;LLANITO-121
6932;1;RT3_VPVS;LLANITO-121
6933;1;RT3_VPVS;LLANITO-121
6933;1;RT3_VPVS;LLANITO-121
6934;1;RT3_VPVS;LLANITO-121
6934;1;RT3_VPVS;LLANITO-121
6935;1;RT3_VPVS;LLANITO-121
6935;1;RT3_VPVS;LLANITO-121
6936;1;RT3_VPVS;LLANITO-121
6936;1;RT3_VPVS;LLANITO-121
6937;1;RT3_VPVS;LLANITO-121
6937;1;RT3_VPVS;LLANITO-121
6938;1;RT3_VPVS;LLANITO-121
6938;1;RT3_VPVS;LLANITO-121
6939;1;RT3_VPVS;LLANITO-121
6939;1;RT3_VPVS;LLANITO-121
6940;1;RT3_VPVS;LLANITO-121
6940;1;RT3_VPVS;LLANITO-121
6941;1;RT3_VPVS;LLANITO-121
6941;1;RT3_VPVS;LLANITO-121
6942;1;RT3_VPVS;LLANITO-121
6942;1;RT3_VPVS;LLANITO-121
6943;1;RT3_VPVS;LLANITO-121
6943;1;RT3_VPVS;LLANITO-121
6944;1;RT3_VPVS;LLANITO-121
6944;1;RT3_VPVS;LLANITO-121
6945;1;RT3_VPVS;LLANITO-121
6945;1;RT3_VPVS;LLANITO-121
6946;1;RT3_VPVS;LLANITO-121
6946;1;RT3_VPVS;LLANITO-121
6947;1;RT3_VPVS;LLANITO-121
6947;1;RT3_VPVS;LLANITO-121
6948;1;RT3_VPVS;LLANITO-121
6948;1;RT3_VPVS;LLANITO-121
6949;1;RT3_VPVS;LLANITO-121
6949;1;RT3_VPVS;LLANITO-121
6950;1;RT3_VPVS;LLANITO-121
6950;1;RT3_VPVS;LLANITO-121
6951;1;RT3_VPVS;LLANITO-121
6951;1;RT3_VPVS;LLANITO-121
6952;1;RT3_VPVS;LLANITO-121
6952;1;RT3_VPVS;LLANITO-121
6953;1;RT3_VPVS;LLANITO-121
6953;1;RT3_VPVS;LLANITO-121
6954;1;RT3_VPVS;LLANITO-121
6954;1;RT3_VPVS;LLANITO-121
6955;1;RT3_VPVS;LLANITO-121
6955;1;RT3_VPVS;LLANITO-121
6956;1;RT3_VPVS;LLANITO-121
6956;1;RT3_VPVS;LLANITO-121
6957;1;RT3_VPVS;LLANITO-121
6957;1;RT3_VPVS;LLANITO-121
6958;1;RT3_VPVS;LLANITO-121
6958;1;RT3_VPVS;LLANITO-121
6959;1;RT3_VPVS;LLANITO-121
6959;1;RT3_VPVS;LLANITO-121
6960;1;RT3_VPVS;LLANITO-121
6960;1;RT3_VPVS;LLANITO-121
6961;1;RT3_VPVS;LLANITO-121
6961;1;RT3_VPVS;LLANITO-121
6962;1;RT3_VPVS;LLANITO-121
6962;1;RT3_VPVS;LLANITO-121
6963;1;RT3_VPVS;LLANITO-121
6963;1;RT3_VPVS;LLANITO-121
6964;1;RT3_VPVS;LLANITO-121
6964;1;RT3_VPVS;LLANITO-121
6965;1;RT3_VPVS;LLANITO-121
6965;1;RT3_VPVS;LLANITO-121
6966;1;RT3_VPVS;LLANITO-121
6966;1;RT3_VPVS;LLANITO-121
6967;1;RT3_VPVS;LLANITO-121
6967;1;RT3_VPVS;LLANITO-121
6968;1;RT3_VPVS;LLANITO-121
6968;1;RT3_VPVS;LLANITO-121
6969;1;RT3_VPVS;LLANITO-121
6969;1;RT3_VPVS;LLANITO-121
6970;1;RT3_VPVS;LLANITO-121
6970;1;RT3_VPVS;LLANITO-121
6971;1;RT3_VPVS;LLANITO-121
6971;1;RT3_VPVS;LLANITO-121
6972;1;RT3_VPVS;LLANITO-121
6972;1;RT3_VPVS;LLANITO-121
6973;1;RT3_VPVS;LLANITO-121
6973;1;RT3_VPVS;LLANITO-121
6974;2;RT3_VPVS;LLANITO-121
6974;2;RT3_VPVS;LLANITO-121
6975;2;RT3_VPVS;LLANITO-121
6975;2;RT3_VPVS;LLANITO-121
6976;2;RT3_VPVS;LLANITO-121
6976;2;RT3_VPVS;LLANITO-121
6977;2;RT3_VPVS;LLANITO-121
6977;2;RT3_VPVS;LLANITO-121
6978;2;RT3_VPVS;LLANITO-121
6978;2;RT3_VPVS;LLANITO-121
6979;2;RT3_VPVS;LLANITO-121
6979;2;RT3_VPVS;LLANITO-121
6980;2;RT3_VPVS;LLANITO-121
6980;2;RT3_VPVS;LLANITO-121
6981;2;RT3_VPVS;LLANITO-121
6981;2;RT3_VPVS;LLANITO-121
6982;2;RT3_VPVS;LLANITO-121
6982;2;RT3_VPVS;LLANITO-121
6983;2;RT3_VPVS;LLANITO-121
6983;2;RT3_VPVS;LLANITO-121
6984;1;RT3_VPVS;LLANITO-121
6984;1;RT3_VPVS;LLANITO-121
6985;1;RT3_VPVS;LLANITO-121
6985;1;RT3_VPVS;LLANITO-121
6986;1;RT3_VPVS;LLANITO-121
6986;1;RT3_VPVS;LLANITO-121
6987;1;RT3_VPVS;LLANITO-121
6987;1;RT3_VPVS;LLANITO-121
6988;1;RT3_VPVS;LLANITO-121
6988;1;RT3_VPVS;LLANITO-121
6989;1;RT3_VPVS;LLANITO-121
6989;1;RT3_VPVS;LLANITO-121
6990;1;RT3_VPVS;LLANITO-121
6990;1;RT3_VPVS;LLANITO-121
6991;1;RT3_VPVS;LLANITO-121
6991;1;RT3_VPVS;LLANITO-121
6992;1;RT3_VPVS;LLANITO-121
6992;1;RT3_VPVS;LLANITO-121
6993;1;RT3_VPVS;LLANITO-121
6993;1;RT3_VPVS;LLANITO-121
6994;1;RT3_VPVS;LLANITO-121
6994;1;RT3_VPVS;LLANITO-121
6995;1;RT3_VPVS;LLANITO-121
6995;1;RT3_VPVS;LLANITO-121
6996;1;RT3_VPVS;LLANITO-121
6996;1;RT3_VPVS;LLANITO-121
6997;1;RT3_VPVS;LLANITO-121
6997;1;RT3_VPVS;LLANITO-121
6998;1;RT3_VPVS;LLANITO-121
6998;1;RT3_VPVS;LLANITO-121
6999;1;RT3_VPVS;LLANITO-121
6999;1;RT3_VPVS;LLANITO-121
7000;1;RT3_VPVS;LLANITO-121
7000;1;RT3_VPVS;LLANITO-121
7001;1;RT3_VPVS;LLANITO-121
7001;1;RT3_VPVS;LLANITO-121
7002;1;RT3_VPVS;LLANITO-121
7002;1;RT3_VPVS;LLANITO-121
7003;1;RT3_VPVS;LLANITO-121
7003;1;RT3_VPVS;LLANITO-121
7004;1;RT3_VPVS;LLANITO-121
7004;1;RT3_VPVS;LLANITO-121
7005;1;RT3_VPVS;LLANITO-121
7005;1;RT3_VPVS;LLANITO-121
7006;1;RT3_VPVS;LLANITO-121
7006;1;RT3_VPVS;LLANITO-121
7007;1;RT3_VPVS;LLANITO-121
7007;1;RT3_VPVS;LLANITO-121
7008;1;RT3_VPVS;LLANITO-121
7008;1;RT3_VPVS;LLANITO-121
7009;1;RT3_VPVS;LLANITO-121
7009;1;RT3_VPVS;LLANITO-121
7010;1;RT3_VPVS;LLANITO-121
7010;1;RT3_VPVS;LLANITO-121
7011;1;RT3_VPVS;LLANITO-121
7011;1;RT3_VPVS;LLANITO-121
7012;1;RT3_VPVS;LLANITO-121
7012;1;RT3_VPVS;LLANITO-121
7013;1;RT3_VPVS;LLANITO-121
7013;1;RT3_VPVS;LLANITO-121
7014;1;RT3_VPVS;LLANITO-121
7014;1;RT3_VPVS;LLANITO-121
7015;1;RT3_VPVS;LLANITO-121
7015;1;RT3_VPVS;LLANITO-121
7016;1;RT3_VPVS;LLANITO-121
7016;1;RT3_VPVS;LLANITO-121
7017;1;RT3_VPVS;LLANITO-121
7017;1;RT3_VPVS;LLANITO-121
7018;1;RT3_VPVS;LLANITO-121
7018;1;RT3_VPVS;LLANITO-121
7019;1;RT3_VPVS;LLANITO-121
7019;1;RT3_VPVS;LLANITO-121
7020;1;RT3_VPVS;LLANITO-121
7020;1;RT3_VPVS;LLANITO-121
7021;1;RT3_VPVS;LLANITO-121
7021;1;RT3_VPVS;LLANITO-121
7022;1;RT3_VPVS;LLANITO-121
7022;1;RT3_VPVS;LLANITO-121
7023;1;RT3_VPVS;LLANITO-121
7023;1;RT3_VPVS;LLANITO-121
7024;1;RT3_VPVS;LLANITO-121
7024;1;RT3_VPVS;LLANITO-121
7025;1;RT3_VPVS;LLANITO-121
7025;1;RT3_VPVS;LLANITO-121
7026;1;RT3_VPVS;LLANITO-121
7026;1;RT3_VPVS;LLANITO-121
7027;1;RT3_VPVS;LLANITO-121
7027;1;RT3_VPVS;LLANITO-121
7028;1;RT3_VPVS;LLANITO-121
7028;1;RT3_VPVS;LLANITO-121
7029;1;RT3_VPVS;LLANITO-121
7029;1;RT3_VPVS;LLANITO-121
7030;1;RT3_VPVS;LLANITO-121
7030;1;RT3_VPVS;LLANITO-121
7031;1;RT3_VPVS;LLANITO-121
7031;1;RT3_VPVS;LLANITO-121
7032;1;RT3_VPVS;LLANITO-121
7032;1;RT3_VPVS;LLANITO-121
7033;1;RT3_VPVS;LLANITO-121
7033;1;RT3_VPVS;LLANITO-121
7034;1;RT3_VPVS;LLANITO-121
7034;1;RT3_VPVS;LLANITO-121
7035;1;RT3_VPVS;LLANITO-121
7035;1;RT3_VPVS;LLANITO-121
7036;1;RT3_VPVS;LLANITO-121
7036;1;RT3_VPVS;LLANITO-121
7037;1;RT3_VPVS;LLANITO-121
7037;1;RT3_VPVS;LLANITO-121
7038;1;RT3_VPVS;LLANITO-121
7038;1;RT3_VPVS;LLANITO-121
7039;1;RT3_VPVS;LLANITO-121
7039;1;RT3_VPVS;LLANITO-121
7040;1;RT3_VPVS;LLANITO-121
7040;1;RT3_VPVS;LLANITO-121
7041;1;RT3_VPVS;LLANITO-121
7041;1;RT3_VPVS;LLANITO-121
7042;1;RT3_VPVS;LLANITO-121
7042;1;RT3_VPVS;LLANITO-121
7043;1;RT3_VPVS;LLANITO-121
7043;1;RT3_VPVS;LLANITO-121
7044;1;RT3_VPVS;LLANITO-121
7044;1;RT3_VPVS;LLANITO-121
7045;1;RT3_VPVS;LLANITO-121
7045;1;RT3_VPVS;LLANITO-121
7046;1;RT3_VPVS;LLANITO-121
7046;1;RT3_VPVS;LLANITO-121
7047;1;RT3_VPVS;LLANITO-121
7047;1;RT3_VPVS;LLANITO-121
7048;1;RT3_VPVS;LLANITO-121
7048;1;RT3_VPVS;LLANITO-121
7049;1;RT3_VPVS;LLANITO-121
7049;1;RT3_VPVS;LLANITO-121
7050;1;RT3_VPVS;LLANITO-121
7050;1;RT3_VPVS;LLANITO-121
7051;1;RT3_VPVS;LLANITO-121
7051;1;RT3_VPVS;LLANITO-121
7052;1;RT3_VPVS;LLANITO-121
7052;1;RT3_VPVS;LLANITO-121
7053;1;RT3_VPVS;LLANITO-121
7053;1;RT3_VPVS;LLANITO-121
7054;1;RT3_VPVS;LLANITO-121
7054;1;RT3_VPVS;LLANITO-121
7055;1;RT3_VPVS;LLANITO-121
7055;1;RT3_VPVS;LLANITO-121
7056;1;RT3_VPVS;LLANITO-121
7056;1;RT3_VPVS;LLANITO-121
7057;1;RT3_VPVS;LLANITO-121
7057;1;RT3_VPVS;LLANITO-121
7058;1;RT3_VPVS;LLANITO-121
7058;1;RT3_VPVS;LLANITO-121
7059;1;RT3_VPVS;LLANITO-121
7059;1;RT3_VPVS;LLANITO-121
7060;1;RT3_VPVS;LLANITO-121
7060;1;RT3_VPVS;LLANITO-121
7061;1;RT3_VPVS;LLANITO-121
7061;1;RT3_VPVS;LLANITO-121
7062;1;RT3_VPVS;LLANITO-121
7062;1;RT3_VPVS;LLANITO-121
7063;1;RT3_VPVS;LLANITO-121
7063;1;RT3_VPVS;LLANITO-121
7064;1;RT3_VPVS;LLANITO-121
7064;1;RT3_VPVS;LLANITO-121
7065;1;RT3_VPVS;LLANITO-121
7065;1;RT3_VPVS;LLANITO-121
7066;1;RT3_VPVS;LLANITO-121
7066;1;RT3_VPVS;LLANITO-121
7067;1;RT3_VPVS;LLANITO-121
7067;1;RT3_VPVS;LLANITO-121
7068;1;RT3_VPVS;LLANITO-121
7068;1;RT3_VPVS;LLANITO-121
7069;1;RT3_VPVS;LLANITO-121
7069;1;RT3_VPVS;LLANITO-121
7070;1;RT3_VPVS;LLANITO-121
7070;1;RT3_VPVS;LLANITO-121
7071;1;RT3_VPVS;LLANITO-121
7071;1;RT3_VPVS;LLANITO-121
7072;1;RT3_VPVS;LLANITO-121
7072;1;RT3_VPVS;LLANITO-121
7073;1;RT3_VPVS;LLANITO-121
7073;1;RT3_VPVS;LLANITO-121
7074;1;RT3_VPVS;LLANITO-121
7074;1;RT3_VPVS;LLANITO-121
7075;1;RT3_VPVS;LLANITO-121
7075;1;RT3_VPVS;LLANITO-121
7076;1;RT3_VPVS;LLANITO-121
7076;1;RT3_VPVS;LLANITO-121
7077;1;RT3_VPVS;LLANITO-121
7077;1;RT3_VPVS;LLANITO-121
7078;1;RT3_VPVS;LLANITO-121
7078;1;RT3_VPVS;LLANITO-121
7079;1;RT3_VPVS;LLANITO-121
7079;1;RT3_VPVS;LLANITO-121
7080;1;RT3_VPVS;LLANITO-121
7080;1;RT3_VPVS;LLANITO-121
7081;1;RT3_VPVS;LLANITO-121
7081;1;RT3_VPVS;LLANITO-121
7082;2;RT3_VPVS;LLANITO-121
7082;2;RT3_VPVS;LLANITO-121
7083;2;RT3_VPVS;LLANITO-121
7083;2;RT3_VPVS;LLANITO-121
7084;2;RT3_VPVS;LLANITO-121
7084;2;RT3_VPVS;LLANITO-121
7085;2;RT3_VPVS;LLANITO-121
7085;2;RT3_VPVS;LLANITO-121
7086;2;RT3_VPVS;LLANITO-121
7086;2;RT3_VPVS;LLANITO-121
7087;2;RT3_VPVS;LLANITO-121
7087;2;RT3_VPVS;LLANITO-121
7088;2;RT3_VPVS;LLANITO-121
7088;2;RT3_VPVS;LLANITO-121
7089;2;RT3_VPVS;LLANITO-121
7089;2;RT3_VPVS;LLANITO-121
7090;2;RT3_VPVS;LLANITO-121
7090;2;RT3_VPVS;LLANITO-121
7091;2;RT3_VPVS;LLANITO-121
7091;2;RT3_VPVS;LLANITO-121
7092;2;RT3_VPVS;LLANITO-121
7092;2;RT3_VPVS;LLANITO-121
7093;2;RT3_VPVS;LLANITO-121
7093;2;RT3_VPVS;LLANITO-121
7094;2;RT3_VPVS;LLANITO-121
7094;2;RT3_VPVS;LLANITO-121
7095;2;RT3_VPVS;LLANITO-121
7095;2;RT3_VPVS;LLANITO-121
7096;2;RT3_VPVS;LLANITO-121
7096;2;RT3_VPVS;LLANITO-121
7097;2;RT3_VPVS;LLANITO-121
7097;2;RT3_VPVS;LLANITO-121
7098;2;RT3_VPVS;LLANITO-121
7098;2;RT3_VPVS;LLANITO-121
7099;2;RT3_VPVS;LLANITO-121
7099;2;RT3_VPVS;LLANITO-121
7100;2;RT3_VPVS;LLANITO-121
7100;2;RT3_VPVS;LLANITO-121
7101;2;RT3_VPVS;LLANITO-121
7101;2;RT3_VPVS;LLANITO-121
7102;1;RT3_VPVS;LLANITO-121
7102;1;RT3_VPVS;LLANITO-121
7103;1;RT3_VPVS;LLANITO-121
7103;1;RT3_VPVS;LLANITO-121
7104;1;RT3_VPVS;LLANITO-121
7104;1;RT3_VPVS;LLANITO-121
7105;1;RT3_VPVS;LLANITO-121
7105;1;RT3_VPVS;LLANITO-121
7106;1;RT3_VPVS;LLANITO-121
7106;1;RT3_VPVS;LLANITO-121
7107;1;RT3_VPVS;LLANITO-121
7107;1;RT3_VPVS;LLANITO-121
7108;1;RT3_VPVS;LLANITO-121
7108;1;RT3_VPVS;LLANITO-121
7109;1;RT3_VPVS;LLANITO-121
7109;1;RT3_VPVS;LLANITO-121
7110;1;RT3_VPVS;LLANITO-121
7110;1;RT3_VPVS;LLANITO-121
7111;1;RT3_VPVS;LLANITO-121
7111;1;RT3_VPVS;LLANITO-121
7112;1;RT3_VPVS;LLANITO-121
7112;1;RT3_VPVS;LLANITO-121
7113;1;RT3_VPVS;LLANITO-121
7113;1;RT3_VPVS;LLANITO-121
7114;1;RT3_VPVS;LLANITO-121
7114;1;RT3_VPVS;LLANITO-121
7115;1;RT3_VPVS;LLANITO-121
7115;1;RT3_VPVS;LLANITO-121
7116;1;RT3_VPVS;LLANITO-121
7116;1;RT3_VPVS;LLANITO-121
7117;1;RT3_VPVS;LLANITO-121
7117;1;RT3_VPVS;LLANITO-121
