Depth;Value;Metodo
1351.0;0.91423005;filter length
1351.5;0.9135365;filter length
1352.0;0.9129065;filter length
1352.5;0.9123439;filter length
1353.0;0.9118396;filter length
1353.5;0.9113915;filter length
1354.0;0.9110133;filter length
1354.5;0.91071147;filter length
1355.0;0.9104829;filter length
1355.5;0.91021496;filter length
1356.0;0.91001016;filter length
1356.5;0.90986395;filter length
1357.0;0.9097606;filter length
1357.5;0.90967655;filter length
1358.0;0.9096041;filter length
1358.5;0.9095477;filter length
1359.0;0.9095316;filter length
1359.5;0.9095514;filter length
1360.0;0.90961045;filter length
1360.5;0.90972286;filter length
1361.0;0.9098066;filter length
1361.5;0.9098612;filter length
1362.0;0.9098878;filter length
1362.5;0.90988785;filter length
1363.0;0.9098677;filter length
1363.5;0.90983254;filter length
1364.0;0.9097918;filter length
1364.5;0.9097259;filter length
1365.0;0.90961206;filter length
1365.5;0.90943915;filter length
1366.0;0.90924335;filter length
1366.5;0.90906453;filter length
1367.0;0.9088832;filter length
1367.5;0.9086819;filter length
1368.0;0.9084504;filter length
1368.5;0.90843385;filter length
1369.0;0.90857124;filter length
1369.5;0.90867364;filter length
1370.0;0.90874016;filter length
1370.5;0.9087969;filter length
1371.0;0.9088133;filter length
1371.5;0.90878373;filter length
1372.0;0.9087124;filter length
1372.5;0.90859044;filter length
1373.0;0.9084258;filter length
1373.5;0.9082498;filter length
1374.0;0.9080819;filter length
1374.5;0.90794426;filter length
1375.0;0.9078457;filter length
1375.5;0.90777194;filter length
1376.0;0.9077247;filter length
1376.5;0.90763324;filter length
1377.0;0.9074472;filter length
1377.5;0.90720755;filter length
1378.0;0.90694934;filter length
1378.5;0.90667105;filter length
1379.0;0.90635794;filter length
1379.5;0.90602905;filter length
1380.0;0.90563875;filter length
1380.5;0.90517986;filter length
1381.0;0.9046483;filter length
1381.5;0.90403795;filter length
1382.0;0.903336;filter length
1382.5;0.902536;filter length
1383.0;0.90163404;filter length
1383.5;0.90064937;filter length
1384.0;0.8996056;filter length
1384.5;0.8985134;filter length
1385.0;0.89737755;filter length
1385.5;0.8962283;filter length
1386.0;0.89505833;filter length
1386.5;0.89385045;filter length
1387.0;0.892581;filter length
1387.5;0.89128715;filter length
1388.0;0.89000857;filter length
1388.5;0.8887717;filter length
1389.0;0.8875668;filter length
1389.5;0.8863561;filter length
1390.0;0.885086;filter length
1390.5;0.8837687;filter length
1391.0;0.88245517;filter length
1391.5;0.8811775;filter length
1392.0;0.8799106;filter length
1392.5;0.8786319;filter length
1393.0;0.8773034;filter length
1393.5;0.87595326;filter length
1394.0;0.87460077;filter length
1394.5;0.87324756;filter length
1395.0;0.87200767;filter length
1395.5;0.8708733;filter length
1396.0;0.869868;filter length
1396.5;0.8688051;filter length
1397.0;0.86767894;filter length
1397.5;0.86650556;filter length
1398.0;0.86530644;filter length
1398.5;0.8640635;filter length
1399.0;0.8628003;filter length
1399.5;0.8615581;filter length
1400.0;0.86033595;filter length
1400.5;0.8591411;filter length
1401.0;0.85795206;filter length
1401.5;0.85676426;filter length
1402.0;0.8555619;filter length
1402.5;0.85434663;filter length
1403.0;0.85312855;filter length
1403.5;0.8518867;filter length
1404.0;0.8506059;filter length
1404.5;0.8492631;filter length
1405.0;0.8478201;filter length
1405.5;0.84628475;filter length
1406.0;0.8446597;filter length
1406.5;0.8429497;filter length
1407.0;0.8413603;filter length
1407.5;0.83987296;filter length
1408.0;0.8383755;filter length
1408.5;0.8368831;filter length
1409.0;0.8354433;filter length
1409.5;0.8340868;filter length
1410.0;0.83279353;filter length
1410.5;0.8315704;filter length
1411.0;0.83038634;filter length
1411.5;0.82924086;filter length
1412.0;0.82815224;filter length
1412.5;0.8271279;filter length
1413.0;0.82615674;filter length
1413.5;0.82523257;filter length
1414.0;0.8243306;filter length
1414.5;0.8234844;filter length
1415.0;0.82271874;filter length
1415.5;0.8220446;filter length
1416.0;0.8214374;filter length
1416.5;0.82090414;filter length
1417.0;0.8204336;filter length
1417.5;0.8200123;filter length
1418.0;0.81963795;filter length
1418.5;0.8192316;filter length
1419.0;0.8187623;filter length
1419.5;0.8182643;filter length
1420.0;0.81784;filter length
1420.5;0.8174801;filter length
1421.0;0.81716514;filter length
1421.5;0.81674856;filter length
1422.0;0.81632257;filter length
1422.5;0.81585586;filter length
1423.0;0.81548315;filter length
1423.5;0.81521964;filter length
1424.0;0.8150046;filter length
1424.5;0.8148123;filter length
1425.0;0.81464297;filter length
1425.5;0.81444323;filter length
1426.0;0.8142059;filter length
1426.5;0.81393313;filter length
1427.0;0.8136937;filter length
1427.5;0.8135166;filter length
1428.0;0.8133813;filter length
1428.5;0.81332964;filter length
1429.0;0.8132007;filter length
1429.5;0.8129829;filter length
1430.0;0.8127063;filter length
1430.5;0.8123818;filter length
1431.0;0.8120615;filter length
1431.5;0.81176454;filter length
1432.0;0.81151026;filter length
1432.5;0.8113487;filter length
1433.0;0.8112531;filter length
1433.5;0.81122184;filter length
1434.0;0.81124437;filter length
1434.5;0.8113632;filter length
1435.0;0.8115712;filter length
1435.5;0.81186634;filter length
1436.0;0.8122498;filter length
1436.5;0.81271917;filter length
1437.0;0.81323546;filter length
1437.5;0.8137549;filter length
1438.0;0.8143101;filter length
1438.5;0.81488293;filter length
1439.0;0.81545836;filter length
1439.5;0.8159106;filter length
1440.0;0.81626815;filter length
1440.5;0.81655985;filter length
1441.0;0.81677324;filter length
1441.5;0.817066;filter length
1442.0;0.8173995;filter length
1442.5;0.81774056;filter length
1443.0;0.8180979;filter length
1443.5;0.8185077;filter length
1444.0;0.8189928;filter length
1444.5;0.8195453;filter length
1445.0;0.82002765;filter length
1445.5;0.82039815;filter length
1446.0;0.82065535;filter length
1446.5;0.82080245;filter length
1447.0;0.8208665;filter length
1447.5;0.8208957;filter length
1448.0;0.82090455;filter length
1448.5;0.8209142;filter length
1449.0;0.8209419;filter length
1449.5;0.82097507;filter length
1450.0;0.8209727;filter length
1450.5;0.8209091;filter length
1451.0;0.82077163;filter length
1451.5;0.8206883;filter length
1452.0;0.82067335;filter length
1452.5;0.82071483;filter length
1453.0;0.8208108;filter length
1453.5;0.8208398;filter length
1454.0;0.82085055;filter length
1454.5;0.82088345;filter length
1455.0;0.82092965;filter length
1455.5;0.8209514;filter length
1456.0;0.8209282;filter length
1456.5;0.82097983;filter length
1457.0;0.8210786;filter length
1457.5;0.82117945;filter length
1458.0;0.8212727;filter length
1458.5;0.82138866;filter length
1459.0;0.82146925;filter length
1459.5;0.8215753;filter length
1460.0;0.82170373;filter length
1460.5;0.821844;filter length
1461.0;0.8220028;filter length
1461.5;0.82219493;filter length
1462.0;0.82237846;filter length
1462.5;0.82250994;filter length
1463.0;0.82258606;filter length
1463.5;0.82263136;filter length
1464.0;0.8226615;filter length
1464.5;0.8226553;filter length
1465.0;0.8225977;filter length
1465.5;0.8225011;filter length
1466.0;0.8223723;filter length
1466.5;0.8221796;filter length
1467.0;0.82189167;filter length
1467.5;0.82148975;filter length
1468.0;0.82094157;filter length
1468.5;0.8203717;filter length
1469.0;0.81977546;filter length
1469.5;0.8192236;filter length
1470.0;0.81875724;filter length
1470.5;0.81836116;filter length
1471.0;0.8180165;filter length
1471.5;0.8176517;filter length
1472.0;0.81719893;filter length
1472.5;0.81667626;filter length
1473.0;0.8160973;filter length
1473.5;0.81547725;filter length
1474.0;0.8147805;filter length
1474.5;0.8139819;filter length
1475.0;0.81311196;filter length
1475.5;0.8122462;filter length
1476.0;0.8114382;filter length
1476.5;0.8107159;filter length
1477.0;0.8100395;filter length
1477.5;0.8093525;filter length
1478.0;0.8086184;filter length
1478.5;0.80781454;filter length
1479.0;0.80696183;filter length
1479.5;0.80610573;filter length
1480.0;0.8052637;filter length
1480.5;0.8044505;filter length
1481.0;0.8036829;filter length
1481.5;0.8029492;filter length
1482.0;0.8022107;filter length
1482.5;0.80146515;filter length
1483.0;0.8007063;filter length
1483.5;0.79997665;filter length
1484.0;0.79926115;filter length
1484.5;0.798517;filter length
1485.0;0.7977143;filter length
1485.5;0.79688513;filter length
1486.0;0.79606676;filter length
1486.5;0.7952271;filter length
1487.0;0.794364;filter length
1487.5;0.79350024;filter length
1488.0;0.79267424;filter length
1488.5;0.79187757;filter length
1489.0;0.79112804;filter length
1489.5;0.79040545;filter length
1490.0;0.78971595;filter length
1490.5;0.7890336;filter length
1491.0;0.78839564;filter length
1491.5;0.7876437;filter length
1492.0;0.78680307;filter length
1492.5;0.7860068;filter length
1493.0;0.78526646;filter length
1493.5;0.7845765;filter length
1494.0;0.78386974;filter length
1494.5;0.78315693;filter length
1495.0;0.78243667;filter length
1495.5;0.7817017;filter length
1496.0;0.78093845;filter length
1496.5;0.78013575;filter length
1497.0;0.7794289;filter length
1497.5;0.7788164;filter length
1498.0;0.7783075;filter length
1498.5;0.7778934;filter length
1499.0;0.7775285;filter length
1499.5;0.777221;filter length
1500.0;0.77683336;filter length
1500.5;0.7763622;filter length
1501.0;0.7758091;filter length
1501.5;0.77517444;filter length
1502.0;0.77459097;filter length
1502.5;0.77405846;filter length
1503.0;0.7735812;filter length
1503.5;0.7731551;filter length
1504.0;0.7727719;filter length
1504.5;0.7724757;filter length
1505.0;0.77228194;filter length
1505.5;0.7721701;filter length
1506.0;0.7721015;filter length
1506.5;0.77199554;filter length
1507.0;0.7718345;filter length
1507.5;0.7717379;filter length
1508.0;0.7717092;filter length
1508.5;0.771786;filter length
1509.0;0.77192795;filter length
1509.5;0.7721141;filter length
1510.0;0.77229154;filter length
1510.5;0.7724769;filter length
1511.0;0.77264655;filter length
1511.5;0.77277064;filter length
1512.0;0.77281916;filter length
1512.5;0.77282995;filter length
1513.0;0.7728141;filter length
1513.5;0.7727721;filter length
1514.0;0.7726892;filter length
1514.5;0.7726041;filter length
1515.0;0.7725285;filter length
1515.5;0.77247804;filter length
1516.0;0.7724349;filter length
1516.5;0.7724199;filter length
1517.0;0.7724209;filter length
1517.5;0.7724206;filter length
1518.0;0.7723912;filter length
1518.5;0.7722956;filter length
1519.0;0.77212155;filter length
1519.5;0.7719039;filter length
1520.0;0.7716819;filter length
1520.5;0.771457;filter length
1521.0;0.7712269;filter length
1521.5;0.77101237;filter length
1522.0;0.7708446;filter length
1522.5;0.77065533;filter length
1523.0;0.77037746;filter length
1523.5;0.7700008;filter length
1524.0;0.7695369;filter length
1524.5;0.7689906;filter length
1525.0;0.76838064;filter length
1525.5;0.76771814;filter length
1526.0;0.76704514;filter length
1526.5;0.76638794;filter length
1527.0;0.76572984;filter length
1527.5;0.76502967;filter length
1528.0;0.7642769;filter length
1528.5;0.7634376;filter length
1529.0;0.76248264;filter length
1529.5;0.7614322;filter length
1530.0;0.7603689;filter length
1530.5;0.7593512;filter length
1531.0;0.75841075;filter length
1531.5;0.7575761;filter length
1532.0;0.75683904;filter length
1532.5;0.75618595;filter length
1533.0;0.7555811;filter length
1533.5;0.7550019;filter length
1534.0;0.7543984;filter length
1534.5;0.7537662;filter length
1535.0;0.75306594;filter length
1535.5;0.7523346;filter length
1536.0;0.75157505;filter length
1536.5;0.75081724;filter length
1537.0;0.7501071;filter length
1537.5;0.74941784;filter length
1538.0;0.74870735;filter length
1538.5;0.7479672;filter length
1539.0;0.7471905;filter length
1539.5;0.74637985;filter length
1540.0;0.7455723;filter length
1540.5;0.744774;filter length
1541.0;0.7439752;filter length
1541.5;0.74315345;filter length
1542.0;0.7423472;filter length
1542.5;0.7415673;filter length
1543.0;0.74080044;filter length
1543.5;0.740009;filter length
1544.0;0.739162;filter length
1544.5;0.7382479;filter length
1545.0;0.73725146;filter length
1545.5;0.73617053;filter length
1546.0;0.73500276;filter length
1546.5;0.73375547;filter length
1547.0;0.7324297;filter length
1547.5;0.73100126;filter length
1548.0;0.72950834;filter length
1548.5;0.7279891;filter length
1549.0;0.72645766;filter length
1549.5;0.7249015;filter length
1550.0;0.7232882;filter length
1550.5;0.72161126;filter length
1551.0;0.7198829;filter length
1551.5;0.71812695;filter length
1552.0;0.7163711;filter length
1552.5;0.7146116;filter length
1553.0;0.71289915;filter length
1553.5;0.71127176;filter length
1554.0;0.70974284;filter length
1554.5;0.7083114;filter length
1555.0;0.70699054;filter length
1555.5;0.7057685;filter length
1556.0;0.70463777;filter length
1556.5;0.703552;filter length
1557.0;0.7024628;filter length
1557.5;0.70134413;filter length
1558.0;0.7002247;filter length
1558.5;0.6991717;filter length
1559.0;0.6982444;filter length
1559.5;0.69745517;filter length
1560.0;0.6967709;filter length
1560.5;0.69614637;filter length
1561.0;0.6955758;filter length
1561.5;0.6950111;filter length
1562.0;0.6944128;filter length
1562.5;0.69375104;filter length
1563.0;0.6930242;filter length
1563.5;0.692266;filter length
1564.0;0.6914787;filter length
1564.5;0.690719;filter length
1565.0;0.69000113;filter length
1565.5;0.6893538;filter length
1566.0;0.68864286;filter length
1566.5;0.68792033;filter length
1567.0;0.68714625;filter length
1567.5;0.6863244;filter length
1568.0;0.6854998;filter length
1568.5;0.68466085;filter length
1569.0;0.68379974;filter length
1569.5;0.68296164;filter length
1570.0;0.68213695;filter length
1570.5;0.68130773;filter length
1571.0;0.6804615;filter length
1571.5;0.6796216;filter length
1572.0;0.67884076;filter length
1572.5;0.6781448;filter length
1573.0;0.67752683;filter length
1573.5;0.6769937;filter length
